,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
51,2016-07-18,Colorado School of Mines,Yuting Duan; Paul Sava,Seismic Inversion,USA,6,elastic; tomography; S-wave; full-waveform inversion,3,2016-09-28,2015-09-22,Elastic wavefield tomography with physical model constraints,81
52,2016-07-18,PSL Research University; TOTAL Exploration &amp; Production,Fang Wang; Daniela Donno; Hervé Chauris; Henri Calandra; François Audebert,Seismic Inversion,France; France,6,decomposition; inversion; low frequency; reflection; full-waveform inversion,3,2016-09-29,2015-06-24,Waveform inversion based on wavefield decomposition,81
53,2016-08-15,King Abdullah University of Science and Technology,Gaurav Dutta; Gerard T. Schuster,Seismic Inversion,Saudi Arabia,6,Q; tomography; wave equation; attenuation,7,2016-10-12,2016-02-10,Wave-equation Q tomography,81
54,2016-08-05,Stanford University; Chevron Energy Technology Company,Musa Maharramov; Biondo L. Biondi; Mark A. Meadows,Seismic Inversion,USA; USA,6,4D; frequency-domain; full-waveform inversion; inversion; time lapse,6,2016-11-07,2016-03-11,Time-lapse inverse theory with applications,81
55,2016-07-07,China University of Mining and Technology (Beijing),Jingtao Zhao; Suping Peng; Wenfeng Du; Xiaoting Li,Seismic Migration,China,6,diffraction; Kirchhoff; amplitude,2,2016-09-07,2015-12-15,Diffraction imaging method by Mahalanobis-based amplitude damping,81
56,2016-05-25,Curtin University,M. Javad Khoshnavaz; Andrej Bóna; Aleksander Dzunic; Kevin Ung; Milovan Urosevic,Seismic Migration,Western Australia; Australia,6,prestack; time migration; velocity analysis; imaging; common shot,2,2016-09-07,2016-03-09,Oriented prestack time migration using local slopes and predictive painting in the common-source domain for planar reflectors,81
57,2016-07-08,"Geophysical Technology and Operations, Tullow Oil Limited,; Irish Centre for High End Computing",Sean J. Delaney; Gareth S. O’Brien; Ruairi Short; Gilles Civario,Seismic Migration,Ireland; Ireland,6,reverse time migration; rotated staggered grid; Lebedev grid; angle gathers; extended imaging condition; computational seismic wave propagation,0,2016-09-07,2015-11-27,Tilted transverse isotropic reverse time migration with angle gathers: Implementation and efficiency,81
58,2016-07-08,Schlumberger,Nobuyasu Hirabayashi,Seismic Migration,Japan,6,imaging; migration; sonic; borehole geophysics,1,2016-09-13,2016-01-23,Reflector imaging using trial reflector and crosscorrelation: Application to fracture imaging for sonic data,81
59,2016-07-15,China University of Geosciences; University of California; University of California,Zhe Yan; Xiao-Bi Xie,Seismic Migration,China; USA; USA,6,illumination; reverse time migration; resolution; finite difference,2,2016-09-07,2016-01-02,Full-wave seismic illumination and resolution analyses: A Poynting-vector-based method,81
60,2016-06-26,Aramco Beijing Research Center; EXPEC Advanced Research Center,Lu Liu; Etienne Vincent; Xu Ji; Fuhao Qin; Yi Luo,Seismic Migration,China; Saudi Arabia,6,diffraction; imaging; gathers; wave equation,0,2016-09-07,2016-01-14,Imaging diffractors using wave-equation migration,81
61,2016-07-15,University of Edinburgh,Carlos Alberto da Costa Filho; Andrew Curtis,Seismic Migration,UK,6,autofocusing; internal multiples; reverse time migration; signal processing; imaging,1,2016-09-29,2016-03-03,Attenuating multiple-related imaging artifacts using combined imaging conditions,81
62,2016-08-09,Rice University,Raanan Dafni; William W. Symes,Seismic Migration,USA,6,common angle; reverse time migration; imaging; filtering,3,2016-09-29,2016-03-03,Kinematic artifacts in the subsurface-offset extended image and their elimination by a dip-domain specularity filter,81
63,2016-08-27,Tongji University,Jizhong Yang; Yuzhu Liu; Liangguo Dong,Seismic Migration,China,6,least-squares migration; reverse time migration; density; seismic impedance; signal processing,1,2016-10-12,2016-02-05,Least-squares reverse time migration in the presence of density variations,81
64,2016-08-11,ExxonMobil Upstream Research Company,Jia Yan; Thomas A. Dickens,Seismic Migration,USA,6,AVO/AVA; gathers; reverse time migration,5,2016-11-10,2015-12-20,Reverse time migration angle gathers using Poynting vectors,81
65,2016-06-20,ETH Zurich,Pei-Ju Rita Shih; Marcel Frehner,Seismic Modeling and Wave Propagation,Switzerland,6,Krauklis wave; fluid-filled fractures; resonance; coda waves,0,2016-09-07,2016-02-02,Laboratory evidence for Krauklis-wave resonance in fractures and implications for seismic coda wave analysis,81
66,2016-06-26,Tsinghua University; Tsinghua University; Harbin Institute of Technology; Research Institute of Petroleum Exploration &amp; Development,Cai Zhang; Bingbing Sun; Jianwei Ma; Huizhu Yang; Ying Hu,Seismic Modeling and Wave Propagation,China; China; China; China,6,compact finite difference; wave equation; seismic modeling; splitting algorithm,1,2016-09-07,2015-08-05,Splitting algorithms for the high-order compact finite-difference schemes in wave-equation modeling,81
67,2016-07-23,Institute of Geophysics,Marlies Vasmel; Johan O. A. Robertsson,Seismic Modeling and Wave Propagation,Switzerland,6,finite difference; multicomponent; numerical; reverse time migration; wave propagation,2,2016-09-12,2016-01-29,Exact wavefield reconstruction on finite-difference grids with minimal memory requirements,81
68,2016-07-18,Advanced Geophysical Technology Inc.,Wenyi Hu,Seismic Modeling and Wave Propagation,USA,6,algorithm; finite difference; modeling; wave propagation; land,3,2016-09-07,2016-02-22,An improved immersed boundary finite-difference method for seismic wave propagation modeling with arbitrary surface topography,81
69,2016-07-08,Università di Bologna,Silvia Castellaro,Seismic Modeling and Wave Propagation,Italy,6,H/V; surface waves; dispersion curves,4,2016-09-26,2015-07-27,The complementarity of H/V and dispersion curves,81
70,2016-08-05,Institute of Geology and Geophysics; University of Chinese Academy of Sciences,Jing-Bo Chen; Jian Cao,Seismic Modeling and Wave Propagation,China; China,6,finite difference; frequency domain; modeling; optimization,1,2016-09-23,2016-01-21,Modeling of frequency-domain elastic-wave equation with an average-derivative optimal method,81
71,2016-08-15,China Ocean University,Huai-Gu Tang; Bing-Shou He; Hai-Bo Mou,Seismic Modeling and Wave Propagation,China,6,wave equation; separation; wave propagation,0,2016-09-30,2016-05-13,P- and S-wave energy flux density vectors,81
72,2016-08-05,University of Tehran,Mohammad Mahdi Abedi; Mohammad Ali Riahi,Seismic Velocity/Statics,Iran,6,NMO; data reconstruction; offset; traveltime,1,2016-09-28,2016-02-08,Nonhyperbolic stretch-free normal moveout correction,81
73,2016-06-10,Universidad Nacional de La Plata,Julián L. Gómez; Danilo R. Velis,Signal Processing,Argentina; Argentina,6,signal processing; algorithm; noise,1,2016-09-07,2015-10-24,A simple method inspired by empirical mode decomposition for denoising seismic data,81
74,2016-07-25,Institute of Geophysics; Schlumberger Gould Research,Moritz B. Mueller; David F. Halliday; Dirk-Jan van Manen; Johan O. A. Robertsson,Signal Processing,Switzerland; UK,6,acquisition; air gun; processing; simultaneous sources; crosscorrelation,0,2016-09-20,2016-04-15,Optimizing near-orthogonal air-gun firing sequences for marine simultaneous source separation,81
75,2016-08-09,University of Göttingen; Harbin Institute of Technology,Florian Boßmann; Jianwei Ma,Signal Processing,Germany; China,6,sparse; wavelet; signal processing; phase; optimization,0,2016-10-10,2015-12-18,"Asymmetric chirplet transform — Part 2: Phase, frequency, and chirp rate",81
