,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
16,2017-05-19,University of Science and Technology of China; Earth Resources Lab; University of Science and Technology of China,Jide Nosakare Ogunbo; Jie Zhang; Xiong Zhang,Electrical and Electromagnetic Methods,China; USA; China,5,electromagnetics; near surface; imaging,0,2017-07-24,2016-12-01,Transient electromagnetic search engine for real-time imaging,82
17,2017-05-23,Jilin University,Aihua Weng; Dajun Li; Yue Yang; Sirui Li; Jianping Li; Shiwen Li,Electrical and Electromagnetic Methods,China,5,time-domain electromagnetic signal; frequency-domain electromagnetic response; regularization inversion,0,2017-08-16,2016-09-29,Transforming a time-domain electromagnetic signal to a frequency-domain electromagnetic response using regularization inversion,82
18,2017-04-19,UMR 1114 EMMAH (INRA-UAPV),Simon D. Carrière; Konstantinos Chalikakis; Charles Danquigny; Laura Torres-Rondon,Engineering and Environmental Geophysics,France,5,electrical/resistivity; imaging; interpretation; 2D,0,2017-07-18,2016-05-11,Using resistivity or logarithm of resistivity to calculate depth of investigation index to assess reliability of electrical resistivity tomography,82
19,2017-05-01,University of Lausanne; Belgian Nuclear Research Center,Jürg Hunziker; Eric Laloy; Niklas Linde,Ground-penetrating Radar,Switzerland; Belgium,5,inversion; tomography; ground-penetrating radar,0,2017-07-05,2016-07-01,Inference of multi-Gaussian relative permittivity fields by probabilistic inversion of crosshole ground-penetrating radar data,82
20,2017-04-17,University of Houston; Geokinetics Inc.,Chen Qi; Fred Hilterman,Interpretation Methods,USA; USA,5,algorithm; coal; deconvolution; internal multiples; noise,0,2017-06-21,2016-12-20,Well ties for seismic with severe stratigraphic filtering,82
21,2017-06-08,Spaceage Geoconsulting,Indrajit G. Roy,Interpretation Methods,Australia,5,potential field; regular geometry; regularization; robust derivative,0,2017-08-18,2016-11-08,Interpreting potential field anomaly of an isolated source of regular geometry revisited,82
22,2017-04-21,Hanyang University; Korea Institute of Geoscience &amp; Mineral Resources; Lawrence Berkeley National Laboratory,Kyubo Noh; Ki Ha Lee; Seokmin Oh; Soon Jee Seol; Joongmoo Byun,Magnetic Exploration Methods,Korea; Korea; USA,5,electromagnetics; magnetic susceptibility; magnetization; inversion,0,2017-06-21,2016-08-14,Numerical evaluation of active source magnetics as a method for imaging high-resolution near-surface magnetic heterogeneity,82
23,2017-05-23,Universidade de Brasília; University of Vienna,João Willy Corrêa Rosa; José Wilson Corrêa Rosa; Götz Bokelmann,Magnetic Exploration Methods,Brazil; Austria,5,Guyana shield; Amazonian craton; Amazon basin; aerogeophysics; geostatistical analysis; crustal anisotropy,0,2017-07-21,2016-04-21,Lateral variation of crustal properties from aerogeophysical data in northern Brazil,82
24,2017-05-23,"Michigan State University; Michigan State University; Zhejiang University; Center for Gravity, Electrical, and Magnetic Studies",Wenbin Li; Wangtao Lu; Jianliang Qian; Yaoguo Li,Magnetic Exploration Methods,USA; USA; China; USA,5,magnetic inversion; level set method; gradient descent method,0,2017-08-11,2016-10-10,A multiple level-set method for 3D inversion of magnetic data,82
25,2017-04-24,Colorado School of Mines; Universidade Federal de Minas Gerais (UFMG); Colorado School of Mines,Aline Tavares Melo; Jiajia Sun; Yaoguo Li,Mining Geophysics,USA; Brazil; USA,5,mining; inversion; lithology; interpretation; integration,0,2017-07-20,2016-09-16,Geophysical inversions applied to 3D geology characterization of an iron oxide copper-gold deposit in Brazil,82
26,2017-05-08,The University of Western Australia,Ben Witten; Jeffrey Shragge,Passive Seismic Methods,Australia,5,inversion; wave equation; microseismic; induced seismicity; tomography,1,2017-07-05,2016-11-01,Image-domain velocity inversion and event location for microseismic monitoring,82
27,2017-06-26,Tongji University; Tongji University; National University of Singapore,Chao Huang; Liang-Guo Dong; Yu-Zhu Liu; Ji-Zhong Yang,Passive Seismic Methods,China; China,5,acoustic; microseismic; full-waveform inversion; sources,0,2017-08-18,2017-01-29,Waveform-based source location method using a source parameter isolation strategy,82
28,2017-06-04,University of Alberta; Laricina Energy Ltd.; Hellas 470; Osum Oil Sands Corp.,Arif Rabbani; Douglas R. Schmitt; Jason Nycz; Ken Gray,Rock Physics,Canada; Canada; Canada; Canada,5,rock physics; carbonate; acoustic; unconventional; time lapse,0,2017-07-24,2016-12-09,Pressure and temperature dependence of acoustic wave speeds in bitumen-saturated carbonates: Implications for seismic monitoring of the Grosmont Formation,82
29,2017-05-23,East China University of Technology,Jin Zhang; Yanguo Wang; David C. Nobes; Guangnan Huang; Hongxing Li,Seismic Amplitude Interpretation,China,5,energy compensation; wavefield downward continuation; inverse Q filtering,0,2017-07-20,2016-02-26,Deep seismic reflection data interpretation using balanced filtering method,82
30,2017-05-29,University of Houston,Lin Wu; John Castagna,Seismic Attributes and Pattern Recognition,USA,5,algorithm; interpretation; resolution; spectral analysis,0,2017-08-11,2016-12-13,S-transform and Fourier transform frequency spectra of broadband seismic signals,82
31,2017-04-21,Curtin University,Timothy Dean,Seismic Data Acquisition,Australia,5,geophones; noise; land,0,2017-07-06,2016-08-04,The seismic signature of rain,82
32,2017-05-01,Statoil Research Centre; The Norwegian University of Science and Technology; Statoil Research Centre; ETH Zurich; The Norwegian University of Science and Technology,Lasse Amundsen; Ørjan Pedersen; Are Osen; Johan O. A. Robertsson; Martin Landrø,Seismic Data Acquisition,Norway; Norway; Norway; Switzerland; Norway,5,sources; deconvolution; acoustic,0,2017-07-10,2016-10-03,Broadband seismic over/under sources and their designature-deghosting,82
33,2017-04-29,"Japan Agency for Marine-Earth Science and Technology; Japan Agency for Marine-Earth Science and Technology; Japan Petroleum Exploration Co., Ltd.; JGI Inc.",Kazuya Shiraishi; Gou Fujie; Takeshi Sato; Susumu Abe; Eiichi Asakawa; Shuichi Kodaira,Seismic Interferometry ,Japan; Japan; Japan; Japan,5,interferometry; ocean-bottom node; common receiver; crustal structure; case history,0,2017-06-27,2016-09-12,Interferometric OBS imaging for wide-angle seismic data,82
34,2017-04-21,China University of Petroleum; Institute of Geophysical and Geochemical Exploration; Rice University,Yingming Qu; Zhenchun Li; Jianping Huang; Jinli Li; Zhe Guan,Seismic Inversion,China; China; USA,5,elastic full-waveform inversion; surface topography; curvilinear systems; curvilinear-rectangular grids; step-search method in subspace; free-surface conditions,0,2017-06-26,2016-07-01,Elastic full-waveform inversion for surface topography,82
35,2017-05-01,Rice University,Lei Fu; William W. Symes,Seismic Inversion,USA,5,inversion; velocity analysis; time domain; least squares,0,2017-07-05,2016-06-20,A discrepancy-based penalty method for extended waveform inversion,82
36,2017-04-24,King Abdullah University of Science and Technology,Bowen Guo; Gerard T. Schuster,Seismic Migration,Saudi Arabia,5,velocity analysis; crosscorrelation; wave equation,1,2017-07-18,2016-12-06,Wave-equation migration velocity analysis using plane-wave common-image gathers,82
37,2017-05-31,University of Alberta,Ke Chen; Mauricio D. Sacchi,Seismic Migration,Canada,5,elastic; imaging; least-squares migration; multiparameter; full-waveform inversion,1,2017-07-27,2016-11-24,Elastic least-squares reverse time migration via linearized elastic full-waveform inversion with pseudo-Hessian preconditioning,82
38,2017-06-04,University of Texas at Dallas,Chen Tang; George A. McMechan,Seismic Migration,USA,5,common angle; gathers; reverse time migration; decomposition; Fourier,0,2017-08-11,2016-07-31,Combining multidirectional source vector with antitruncation-artifact Fourier transform to calculate angle gathers from reverse time migration in two steps,82
39,2017-05-01,Center for Wave Phenomena,Yuting Duan; Paul Sava,Seismic Migration,USA,5,migration; elastic; azimuth; gathers,0,2017-08-16,2016-11-04,3D angle decomposition for elastic reverse time migration,82
40,2017-04-24,Center for Wave Phenomena; BP America Inc.; Center for Wave Phenomena,Esteban Díaz; Paul Sava,Seismic Migration,USA; USA; USA,5,illumination; inversion; tomography,0,2017-08-16,2016-06-15,Cascaded wavefield tomography and inversion using extended common-image-point gathers: A case study,82
41,2017-05-12,China University of Petroleum (East China); Qingdao National Laboratory for Marine Science and Technology,Zhiming Ren; Zhen Chun Li,Seismic Modeling and Wave Propagation,China; China,5,elastic; wave equation; finite difference; modeling,0,2017-07-05,2017-01-04,Temporal high-order staggered-grid finite-difference schemes for elastic wave propagation,82
42,2017-05-01,Observatório Nacional; Universidade Federal do Tocantins,Leandro Di Bartolo; Leandro Lopes; Luis Juracy Rangel Lemos,Seismic Modeling and Wave Propagation,Brazil; Brazil,5,anisotropy; finite difference; wave equation; VTI; 3D,0,2017-07-14,2016-11-16,High-order finite-difference approximations to solve pseudoacoustic equations in 3D VTI media,82
43,2017-05-29,China University of Petroleum-Beijing; Tsinghua University,Zhikai Wang; Jingye Li; Benfeng Wang; Yiran Xu; Xiaohong Chen,Seismic Modeling and Wave Propagation,China; China,5,acoustic; finite difference; time domain; wave equation,0,2017-07-24,2017-01-06,Time-domain explicit finite-difference method based on the mixed-domain function approximation for acoustic wave equation,82
44,2017-04-18,Statoil; Statoil,Ying Wang; Adriana Citlali Ramirez; Are Osen,Signal Processing,China; China,5,filtering; low frequency; marine; signal processing,0,2017-06-27,2016-03-04,A low-frequency deghosting method: Analysis and numerical tests,82
45,2017-05-09,The University of Queensland,Hamish Wilson; Lutz Gross,Signal Processing,Australia,5,velocity analysis; coherency; moveout; prestack; AVO/AVA,0,2017-07-12,2016-07-25,Amplitude variation with offset-friendly bootstrapped differential semblance,82
46,2017-05-23,University of Tehran,Ali Gholami,Signal Processing,Iran,5,deconvolution; phase; sparse,1,2017-07-18,2016-12-09,Morphological deconvolution,82
47,2017-05-19,University of California; Harbin Institute of Technology; University of California; Harbin Institute of Technology; University of California; Tsinghua University,Siwei Yu; Stanley Osher; Jianwei Ma; Zuoqiang Shi,Signal Processing,USA; China; USA; China; USA; China,5,signal processing; noise; filtering; sparse; optimization,0,2017-07-24,2016-10-04,Noise attenuation in a low-dimensional manifold,82
48,2017-05-29,University of Oxford; University of Hamburg,Benjamin Schwarz; Dirk Gajewski,Signal Processing,UK; Germany,5,moveout; NMO; diffraction; passive seismic; stacking,0,2017-07-24,2017-03-10,A generalized view on normal moveout,82
49,2017-04-21,China University of Petroleum (Beijing); Hebei University of Technology; Yangtze University; Hubei Cooperative Innovation Center of Unconventional Oil and Gas; State Key Laboratory of Geodesy and Earth’s Dynamics; The University of Texas at Austin; National Center for Computational Sciences,Dong Zhang; Yatong Zhou; Hanming Chen; Wei Chen; Shaohuan Zu; Yangkang Chen,Signal Processing,China; China; China; China; China; USA; USA,5,hybrid constraint model; 3D seismic data; data reconstruction; denoising,3,2017-08-14,2016-10-31,Hybrid rank-sparsity constraint model for simultaneous reconstruction and denoising of 3D seismic data,82
50,2017-06-20,University of Alberta,Zhenhua Li; Mirko van der Baan,Tutorials and Expository Discussions,Canada,5,multicomponent; sensors; shear wave (S-wave); surface wave,2,2017-08-18,2016-09-22,Tutorial on rotational seismology and its applications in exploration geophysics,82
