,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
10,2016-02-02,"University of Alberta, Institute for Geophysical Research; Mexican Petroleum Institute; University of Alberta",Jaime Meléndez-Martínez; Douglas R. Schmitt,Borehole Geophysics and Rock Properties,Canada; Mexico; Canada,3,anisotropy; Canada; elastic; rock physics; unconventional,3,2016-04-12,2015-08-11,A comparative study of the anisotropic dynamic and static elastic moduli of unconventional reservoir shales: Implication for geomechanical investigations,81
11,2016-02-02,Stanford University; Stanford University; Chulalongkorn University; University of California Berkeley,Adam M. Allan; Anthony C. Clark; Tiziana Vanorio; Waruntorn Kanitpanyacharoen; Hans-Rudolf Wenk,Borehole Geophysics and Rock Properties,USA; USA; Thailand; USA,3,anisotropy; rock physics; shale gas; time-lapse; unconventional,2,2016-04-20,2015-09-28,On the evolution of the elastic properties of organic-rich shale upon pyrolysis-induced thermal maturation,81
12,2015-12-16,China University of Petroleum,Peng Liu; Wenxiao Qiao; Xiaohua Che; Xiaodong Ju; Junqiang Lu; Ruijia Wang; Wenxing Duan,Borehole Geophysics and Rock Properties,China,3,borehole geophysics; acoustic; logging; multiazimuth; 3D,0,2016-04-20,2015-05-06,Numerical simulation of azimuthal acoustic logging in a borehole penetrating a rock formation boundary,81
13,2015-12-21,The University of Edinburgh,Axel Tcheheumeni Djanni; Anton Ziolkowski; David Wright,Electrical and Electromagnetic Methods,UK,3,acquisition; electromagnetics; sensors; marine; noise,1,2016-04-06,2014-12-18,Electromagnetic induction noise in a towed electromagnetic streamer,81
14,2016-01-04,"Sandia National Laboratories; CARBO Ceramics, Inc.",Chester J. Weiss; David F. Aldridge; Hunter A. Knox; Kimberly A. Schramm; Lewis C. Bartel,Electrical and Electromagnetic Methods,USA; USA,3,4D; resistivity; finite element; fracture stimulation; geothermal,7,2016-04-06,2015-05-05,The direct-current response of electrically conducting fractures excited by a grounded current source,81
15,2016-01-21,Norwegian University of Science and Technology; Electromagnetic Geoservices,Manuel Amaya; Jan Petter Morten; Linus Boman,Electrical and Electromagnetic Methods,Norway; Norway,3,electromagnetics; inversion; resistivity; 3D,3,2016-04-19,2015-02-02,A low-rank approximation for large-scale 3D controlled-source electromagnetic Gauss-Newton inversion,81
16,2016-02-02,CGG,Carlos Cevallos,Gravity Exploration Methods,Australia,3,gravity; gradient; tensor; eigenvectors; curvatures,1,2016-04-04,2015-06-18,Interpreting the direction of the gravity gradient tensor eigenvectors: Their relation to curvature parameters of the gravity field,81
17,2015-12-18,"Chinese Academy of Sciences, Institute of Geology and Geophysics; University of Chinese Academy of Sciences; Chinese Academy of Sciences, Institute of Geodesy and Geophysics; Chinese Academy of Sciences, Institute of Geology and Geophysics; AECOM",Yuan Wang; Zhiwei Li; Qingyu You; Tianyao Hao; Jian Xing; Lihua Liu; Chunlei Zhao; Xuelei Li; Litian Hu; Paul Somerville,Interdisciplinary Studies,China; China; China; USA,3,shallow sediments; shear-wave velocity; ocean-bottom-seismometer; air gun; dispersion curve; inversion,0,2016-04-04,2015-08-06,Shear-wave velocity structure of the shallow sediments in the Bohai Sea from an ocean-bottom-seismometer survey,81
18,2016-02-02,"Center for Gravity, Electrical and Magnetic Studies (CGEM)",Jiajia Sun; Yaoguo Li,Interdisciplinary Studies,USA,3,artificial intelligence; integration; inversion; gravity; traveltime,7,2016-05-03,2015-08-31,Joint inversion of multiple geophysical data using guided fuzzy c-means clustering,81
19,2016-01-06,Colorado School of Mines,Nathan Leon Foks; Yaoguo Li,Magnetic Exploration Methods,USA,3,faults; interpretation; magnetics; mapping,0,2016-04-19,2015-02-18,Automatic boundary extraction from magnetic field data using triangular meshes,81
20,2016-01-03,Magnitude; ConocoPhillips,Megan Zecevic; Guillaume Daniel; Dana Jurick,Passive Seismic Methods,France; USA,3,microseismic; earthquake; induced seismicity; fracture stimulation; low frequency,6,2016-04-12,2015-10-01,On the nature of long-period long-duration seismic events detected during hydraulic fracturing,81
21,2015-12-14,University of Alberta Edmonton,Zhenhua Li; Mirko van der Baan,Passive Seismic Methods,Canada,3,2D; acoustic; finite difference; microseismic; extrapolation,8,2016-04-12,2015-06-05,Microseismic event localization by acoustic time reversal extrapolation,81
22,2016-02-19,Schlumberger Gould Research; Schlumberger Oilfield Services; Schlumberger; Schlumberger-Doll Research,Michael John Williams; Joel Herve Le Calvez; Sandy Conners; Wenyue Xu,Passive Seismic Methods,UK; USA; USA; USA,3,microseismic,0,2016-04-12,2015-02-03,Integrated microseismic and geomechanical study in the Barnett Shale Formation,81
23,2016-02-19,"School of Architecture, Civil and Environmental Engineering; M; University of Padova; M; University of Padova; M; Tele-Rilevamento Europa",Francesco Comola; Carlo Janna; Alberto Lovison; Marco Minini; Andrea Tamburini; Pietro Teatini,Reservoir Geophysics,Switzerland; Italy; Italy; Italy; Italy; Italy; Italy,3,optimization; finite element; geology; remote sensing; reservoir characterization,0,2016-04-20,2015-07-27,Efficient global optimization of reservoir geomechanical parameters based on synthetic aperture radar-derived ground displacements,81
24,2016-01-12,Université Grenoble Alpes; NTNU; SINTEF Petroleum Research; Université Grenoble Alpes,Bastien Dupuy; Stéphane Garambois; Jean Virieux,Reservoir Geophysics,France; Norway; Norway; France,3,optimization; reservoir characterization; saturation; rock physics; seismic attributes,4,2016-05-03,2015-04-20,Estimation of rock physics properties from seismic attributes — Part 1: Strategy and sensitivity analysis,81
25,2016-01-07,University of Calgary,Shahpoor Moradi; Kristopher A. Innanen,Seismic Amplitude Interpretation,Canada,3,AVO/AVA; Q; reflectivity; scattering; viscoelastic,7,2016-05-03,2015-07-09,Viscoelastic amplitude variation with offset equations with account taken of jumps in attenuation angle,81
26,2015-12-22,Delft University of Technology; Petroleum Geo-Services,Amarjeet Kumar; Gerrit Blacquière; Morten W. Pedersen; Alexander Goertz,Seismic Data Acquisition ,The Netherlands; Norway,3,3D; survey design; multiples; illumination; diffraction,1,2016-04-19,2015-05-13,Full-wavefield marine survey design using all multiples,81
27,2016-01-08,Norwegian University of Science and Technology,Kjetil E. Haavik; Martin Landrø,Seismic Data Acquisition ,Norway,3,signal processing; sources; wavelet; air gun,4,2016-04-12,2015-07-07,Estimation of source signatures from air guns fired at various depths: A field test of the source scaling law,81
28,2016-01-14,TU-Delft; Deltares; TU-Delft,Rik Noorlandt; Guy Drijkoningen,Seismic Data Acquisition ,Netherlands; Netherlands; Netherlands,3,acquisition; sources; vibroseis; wavelet,0,2016-04-12,2015-05-10,On the mechanical vibrator-earth contact geometry and its dynamics,81
29,2016-01-04,Norwegian University of Science and Technology (NTNU); CGG; Norwegian University of Science and Technology (NTNU); Statoil Research Centre,Martin Landrø; Yuan Ni; Lasse Amundsen,Seismic Data Acquisition ,Norway; France; Norway,3,sources; survey design; acquisition; environmental,4,2016-04-19,2015-06-09,Reducing high-frequency ghost cavitation signals from marine air-gun arrays,81
30,2015-12-23,The University of Edinburgh,Katrin Löer; Andrew Curtis; Giovanni Angelo Meles,Seismic Interferometry  ,UK,3,interferometry; internal multiples; scattering; reflection,2,2016-04-04,2015-06-18,Relating source-receiver interferometry to an inverse-scattering series to derive a new method to estimate internal multiples,81
31,2016-01-11,CSIR-National Geophysical Research Institute; Indian Institute of Technology Kanpur,Santi Kumar Ghosh; Animesh Mandal,Seismic Inversion,India; India,3,reflection data; acoustic impedance; broadband; linear equations; singular value decomposition; inversion,0,2016-04-04,2015-01-29,Feasibility of approximate broadband estimation of acoustic impedance profile from first principles and band-limited reflection data,81
32,2015-12-19,University of Oslo; Norwegian Computing Center; Lundin Norway,Martin Jullum; Odd Kolbjørnsen,Seismic Inversion,Norway; Norway; Norway,3,inversion; statistics; saturation; seismic attributes; rock physics,4,2016-04-04,2015-06-13,A Gaussian-based framework for local Bayesian inversion of geophysical data to rock properties,81
33,2015-12-18,King Abdullah University of Science and Technology,Tariq Alkhalifah,Seismic Inversion,Saudi Arabia,3,full-waveform inversion; wave equation; velocity analysis,3,2016-04-06,2015-10-09,Full-model wavenumber inversion: An emphasis on the appropriate wavenumber continuation,81
34,2016-02-19,China University of Petroleum,Zhiming Ren; Yang Liu,Seismic Inversion,China,3,Elastic; full-waveform inversion; multistep-length gradient; wavefield decomposition; coupling of different parameters; nonlinearity,1,2016-05-03,2015-08-14,A hierarchical elastic full-waveform inversion scheme based on wavefield separation and the multistep-length approach,81
35,2015-12-17,University of British Columbia,Xiang Li; Ernie Esser; Felix J. Herrmann,Seismic Inversion,Canada,3,full-waveform inversion; optimization; wave equation; frequency-domain,2,2016-05-09,2015-05-06,Modified Gauss-Newton full-waveform inversion explained — Why sparsity-promoting updates do matter,81
36,2016-02-02,University of Chinese Academy of Sciences; GeoCyber Solution Inc.,Luchun Lin; Baoping Shi; Ping An,Seismic Migration,China; USA,3,wavelet; migration; prestack; decomposition; Kirchoff,0,2016-04-04,2015-03-02,Multiwavelet prestack Kirchhoff migration,81
37,2016-01-12,Institute of Geology and Geophysics; University of Houston; Institute of Geology and Geophysics; University of Houston,Hao Hu; Yike Liu; Yingcai Zheng; Xuejian Liu; Huiyi Lu,Seismic Migration,China; USA; China; USA,3,seismic imaging; least-squares migration; Gaussian beams,4,2016-04-04,2015-06-17,Least-squares Gaussian beam migration,81
38,2016-01-03,PGS Geophysical AS; University of Oslo; PGS Geophysical AS; University of Oslo,Alba Ordoñez; Walter Söllner; Tilman Klüver; Leiv J. Gelius,Seismic Migration,Norway; Norway; Norway,3,reflectivity; multiples; imaging; one-way,2,2016-04-06,2015-07-16,Subsurface reflectivity estimation from imaging of primaries and multiples using amplitude-normalized separated wavefields,81
39,2016-02-19,Rice University,Raanan Dafni; William W. Symes,Seismic Migration,USA,3,common angle; Reverse time migration; imaging; Radon transform,6,2016-04-27,2015-10-03,Scattering and dip angle decomposition based on subsurface offset extended wave-equation migration,81
40,2016-02-02,Colorado School of Mines; King Abdullah University of Science and Technology,Vladimir Li; Ilya Tsvankin; Tariq Alkhalifah,Seismic Migration,USA; Saudi Arabia,3,anisotropy; imaging; VTI; wave equation; reverse time migration,3,2016-04-28,2015-07-15,Analysis of RTM extended images for VTI media,81
41,2015-12-17,"Institute of Geology and Geophysics; University of Chinese Academy of Sciences; Institute of Geophysics, ETH Zürich; Institute of Geology and Geophysics",Jun Yan; Hong Liu,Seismic Modeling and Wave Propagation,China; China; Switzerland; China,3,P-wave; anisotropy; modeling; optimization; wave propagation,2,2016-04-07,2015-02-18,Modeling of pure acoustic wave in tilted transversely isotropic media using optimized pseudo-differential operators,81
42,2015-12-31,"Istituto Nazionale di Oceanografia e di Geofisica Sperimentale (OGS); Universidade Federal da Bahia, Campus Universitário da Federação; National Institute of Science and Technology of Petroleum Geophysics (INCT-GP/CNPQ); Instituto de Geociências; The Norwegian University of Science and Technology (NTNU)",José M. Carcione; Bjorn Ursin,Seismic Modeling and Wave Propagation,Italy; Brazil; Norway,3,wave propagation; attenuation; anisotropy,1,2016-04-19,2015-10-30,On Fermat’s principle and Snell’s law in lossy anisotropic media,81
43,2016-01-16,Massachusetts Institute of Technology; Ausar Geophysical; Memorial University of Newfoundland,Alan Richardson; Alison E. Malcolm,Seismic Modeling and Wave Propagation,USA; Ireland; Canada,3,illumination; amplitude variation with offset; Reverse time migration; wave propagation; amplitude,1,2016-04-19,2014-11-07,Separating a wavefield by propagation direction,81
44,2016-02-09,University of Science and Technology of China,Xiaolin Hu; Xiaofeng Jia,Seismic Modeling and Wave Propagation,China,3,elastic; anisotropy; modeling; TTI,4,2016-04-19,2015-09-24,A dynamic lattice method for elastic seismic modeling in anisotropic media,81
45,2016-02-21,Universidade Federal da Bahia; Universidade Federal da Bahia; National Institute of Science and Technology of Petroleum Geophysics (INCT-GP/CNPQ); Universidade Federal da Bahia; National Institute of Science and Technology of Petroleum Geophysics (INCT-GP/CNPQ); The Norwegian University of Science and Technology (NTNU),Michelângelo G. Silva; Milton J. Porsani; Bjorn Ursin,Signal Velocity or Statics,Brazil; Brazil; Brazil; Brazil; Brazil; Norway,3,stacking; velocity analysis; NMO; extrapolation,0,2016-04-20,2015-03-20,Automatic data extrapolation to zero offset along local slope,81
46,2016-01-21,China University of Petroleum; SINOPEC Exploration and Production Research Institute; China University of Petroleum; The University of Texas at Austin,Huijian Li; Runqiu Wang; Siyuan Cao; Yangkang Chen; Weilin Huang,Signal Processing,China; China; China; USA,3,noise; microseismic; signal processing,19,2016-04-04,2015-04-13,A method for low-frequency noise suppression based on mathematical morphology in microseismic monitoring,81
47,2016-01-03,"Xi’an Jiaotong University, School of Mathematics and Statistics; National Engineering Laboratory for Offshore Oil Exploration; Xi’an Jiaotong University, School of Mathematics and Statistics; National Engineering Laboratory for Offshore Oil Exploration; Xi’an Jiaotong University, School of Electronic and Information Engineering; Massachusetts Institute of Technology; Research Center of China National Offshore Oil Corporation (CNOOC)",Lingling Wang; Qian Zhao; Jinghuai Gao; Zongben Xu; Michael Fehler; Xiudi Jiang,Signal Processing,China; China; China; China; China; USA; China,3,deconvolution; reflectivity; sparse; signal processing; inversion,5,2016-04-04,2015-03-06,Seismic sparse-spike deconvolution via Toeplitz-sparse matrix factorization,81
48,2015-11-30,University of British Columbia,Tim T.Y. Lin; Felix J. Herrmann,Signal Processing,Canada,3,multiples; inversion; sparse; scattering; surface-related multiple elimination,3,2016-04-04,2015-05-05,Estimation of primaries by sparse inversion with scattering-based multiple predictions for data with large gaps,81
49,2016-02-16,China University of Petroleum; CNOOC Research Institute,Sanyi Yuan; Shangxu Wang; Nan Tian; Zongjun Wang,Signal Processing,China; China,3,attenuation; high-resolution; inversion; Q; sparse,10,2016-04-06,2015-04-28,Stable inversion-based multitrace deabsorption method for spatial continuity preservation and weak signal compensation,81
50,2016-01-26,China University of Petroleum; The University of Texas at Austin; Delft University of Technology; BGP Inc.,Shaohuan Zu; Hui Zhou; Yangkang Chen; Shan Qu; Xiaofeng Zou; Haolin Chen; Renwu Liu,Signal Processing,China; USA; Netherlands; China,3,acquisition; deblending,25,2016-04-06,2015-08-25,A periodically varying code for improving deblending of simultaneous sources in marine acquisition,81
51,2016-02-02,China University of Petroleum Beijing; University of Texas at Austin,Jitao Ma; Xiaohong Chen; Mrinal K. Sen; Yaru Xue,Signal Processing,China; USA,3,multiples,0,2016-04-06,2015-07-29,Free-surface multiple attenuation for blended data,81
52,2015-12-31,University of Houston,Duan Li; John Castagna; Gennady Goloshubin,Signal Processing,USA,3,spectral analysis; algorithm; amplitude; resolution; signal processing,5,2016-04-06,2015-10-15,Investigation of generalized S-transform analysis windows for time-frequency analysis of seismic reflection data,81
