,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
29,2016-02-28,"University of Nevada, Reno; Optim",Kyle Basler-Reeder; John Louie; Satish Pullammanappallil; Graham Kent,Interdisciplinary Studies,USA; USA,4,gravity; traveltime; optimization; reflection; geothermal,0,2016-05-27,2015-11-19,Joint optimization of vertical component gravity and P-wave first arrivals by simulated annealing,81
30,2016-04-04,Ukhta State Technical University; Schlumberger,Alexander Kobrunov; Ivan Priezzhev,Interpretation Methods,Russia; Russia,4,neural networks; optimization; reservoir characterization; production; attributes,2,2016-05-31,2015-05-29,Hybrid combination genetic algorithm and controlled gradient method to train a neural network,81
31,2016-04-18,École Polytechnique de Montréal; École de Technologie Supérieure,Ting-Kuei Chou; Michel Chouteau; Jean-Sébastien Dubé,Interpretation Methods,Canada; Canada,4,-,0,2016-06-03,2015-03-16,Intelligent meshing technique for 2D resistivity inverse problems,81
32,2016-04-22,China University of Geosciences; China University of Geosciences; Wireline Logging Company; China National Oil and Gas Exploration and Development Corporation,Jingling Xu; Baoying Zhang; Yuxing Qin; Guangwei Cao; Hui Zhang,Interpretation Methods,China; China; China; China,4,tight reservoir; fracture porosity; revised Wyllie difference method; logging data; correlation coefficient,1,2016-06-07,2015-08-17,Method for calculating the fracture porosity of tight-fracture reservoirs,81
33,2016-04-19,READ AS; Statoil ASA; Miller Applied Science,Jakob B. U. Haldorsen; Espen Stensrud; Ioan-Alexandru Merciu; Douglas E. Miller,Interpretation Methods,Norway; Norway; USA,4,decomposition; sonic; wave propagation; wells,0,2016-06-17,2015-08-11,Decomposing full-waveform borehole acoustic data with application to data from a North Sea well,81
34,2015-11-13,Marathon Oil Company; Borehole Seismic,Vladimir Grechka; Zhao Li; Bo Howell,Passive Seismic Methods,USA; USA,4,passive seismic; microseismic,8,2016-05-27,2015-08-24,Relative location of microseismic events with multiple masters,81
35,2016-04-22,CSIRO Energy; CICESE,Tobias M. Müller; Pratap N. Sahay,Poroelasticity,Australia; Mexico,4,rock physics; porosity; elastic; heterogeneous; bulk modulus,0,2016-06-15,2015-11-13,Biot coefficient is distinct from effective pressure coefficient,81
36,2016-04-08,"ISTerre; NTNU; SINTEF Petroleum Research; Université Grenoble Alpes, ISTerre; ISTerre; DanaEnergy; PGS Exploration; NTNU",Bastien Dupuy; Stéphane Garambois; Amir Asnaashari; Hadi M. Balhareth; Martin Landrø; Alexey Stovas; Jean Virieux,Reservoir Geophysics,France; Norway; Norway; France; France; Iran; UK; Norway,4,saturation; rock physics; seismic attributes; full-waveform inversion; viscoelastic,3,2016-06-14,2015-09-17,Estimation of rock physics properties from seismic attributes — Part 2: Applications,81
37,2016-03-04,Xi’an Jiaotong University; Xi’an Institute of Space Radio Technology; Research Institute of CNOOC,Zhiguo Wang; Jinghuai Gao; Ping Wang; Xiudi Jiang,Seismic Attributes and Pattern Recognition,China; China; China,4,seismic attributes; reservoir characterization; interpretation; signal processing,6,2016-05-13,2015-07-22,"The analytic wavelet transform with generalized Morse wavelets to detect fluvial channels in the Bohai Bay Basin, China",81
38,2016-02-28,China University of Petroleum; Centre for Reservoir Geophysics; Centre for Reservoir Geophysics; Daqing Oilfield Company Ltd.,Ying Rao; Yanghua Wang; Shumin Chen; Jianmin Wang,Seismic Inversion,China; UK; UK; China,4,"Waveform tomography; velocity anisotropy; crosshole seismic; traveltime tomography, full waveform inversion",0,2016-05-13,2015-12-04,Crosshole seismic tomography with cross-firing geometry,81
39,2016-02-25,King Abdullah University of Science and Technology; Princeton University; Schlumberger; Schlumberger Cambridge Research Center,Umair bin Waheed; Garret Flagg; Can Evren Yarman,Seismic Inversion,Saudi Arabia; USA; USA; UK,4,Diving wave; tomography; anisotropy; multi-parameter; VTI,2,2016-05-27,2015-09-01,First-arrival traveltime tomography for anisotropic media using the adjoint-state method,81
40,2016-03-14,King Abdullah University of Science and Technology (KAUST),Nabil Masmoudi; Tariq Alkhalifah,Seismic Inversion,Saudi Arabia,4,inverse theory; seismic anisotropy; wave propagation,5,2016-05-26,2015-11-15,A new parameterization for waveform inversion in acoustic orthorhombic media,81
41,2016-03-29,University of Pisa; University of Milan; ENI,Angelo Sajeva; Mattia Aleardi; Eusebio Stucchi; Nicola Bienati; Alfredo Mazzotti,Seismic Inversion,Italy; Italy; Italy,4,acoustic; finite difference; full-waveform inversion; 2D; interpolation,6,2016-05-31,2015-03-27,Estimation of acoustic macro models using a genetic full-waveform inversion: Applications to the Marmousi model,81
42,2015-03-19,China University of Petroleum; CNOOC Research Institute,Hongxing Liu; Jingye Li; Xiaohong Chen; Bo Hou; Li Chen,Seismic Inversion,China; China,4,AVO/AVA; full-waveform inversion; internal multiples; reflectivity; transmission,2,2016-05-31,2015-06-18,Amplitude variation with offset inversion using the reflectivity method,81
43,2016-03-16,Queen’s University Belfast; Politecnico di Torino,Paolo Bergamo; Laura Valentina Socco,Seismic Inversion,UK; Italy,4,granular materials; surface waves; S-wave velocity; P-wave velocity,3,2016-06-06,2015-10-10,P- and S-wave velocity models of shallow dry sand formations from surface wave multimodal inversion,81
44,2016-03-15,University of Texas,Debanjan Datta; Mrinal K. Sen,Seismic Inversion,USA,4,full-waveform inversion; inversion; acoustic; 2D,10,2016-06-10,2015-06-23,Estimating a starting model for full-waveform inversion using a global optimization method,81
45,2016-03-16,Massachusetts Institute of Technology; ExxonMobil Upstream Research Company; Hess Corporation; Massachusetts Institute of Technology; Memorial University of Newfoundland; Massachusetts Institute of Technology,Di Yang; Faqi Liu; Scott Morton; Alison Malcolm; Michael Fehler,Seismic Inversion,USA; USA; USA; USA; Canada; USA,4,4D; full-waveform inversion; life-of-field seismic; North Sea; ocean bottom cable,3,2016-06-10,2015-06-26,Time-lapse full-waveform inversion with ocean-bottom-cable data: Application on Valhall field,81
46,2016-02-25,"Center for Wave Phenomena, Colorado School of Mines; Z-Terra Inc.",Daniel Rocha; Nicolay Tanushev; Paul Sava,Seismic Migration,USA; USA,4,acoustic; depth migration; full-waveform inversion; imaging; reverse time migration,7,2016-05-19,2015-09-14,Acoustic wavefield imaging using the energy norm,81
47,2016-02-28,Rice University,Jie Hou; William W. Symes,Seismic Migration,USA,4,least squares; migration; inversion,17,2016-05-20,2015-09-18,Accelerating extended least-squares migration with weighted conjugate gradient iteration,81
48,2016-03-19,The University of Texas at Dallas (UT-Dallas); Exploration and Production Research Institute,Wenlong Wang; George A. McMechan; Chen Tang; Fei Xie,Seismic Migration,USA; China,4,2D; elastic; wave propagation; decomposition; reverse time migration,6,2016-05-23,2015-08-30,Up/down and P/S decompositions of elastic wavefields using complex seismic traces with applications to calculating Poynting vectors and angle-domain common-image gathers from reverse time migrations,81
49,2016-02-28,King Abdullah University of Science and Technology,Mrinal Sinha; Gerard T. Schuster,Seismic Migration,Saudi Arabia,4,Least-squares migration; statics; 2D,2,2016-05-23,2015-11-16,Mitigation of defocusing by statics and near-surface velocity errors by interferometric least-squares migration with a reference datum,81
50,2016-03-16,Center for Wave Phenomena; Z-Terra Inc.,Daniel Rocha; Nicolay Tanushev; Paul Sava,Seismic Migration,USA; USA,4,elastic; 3D; multicomponent; reverse time migration; wave propagation,5,2016-05-30,2015-09-14,Isotropic elastic wavefield imaging using the energy norm,81
51,2016-02-19,Chinese Academy of Sciences; Chinese Academy of Sciences; CAS Center for Excellence in Tibetan Plateau Earth Sciences; University of Zaragoza,Youshan Liu; Jiwen Teng; Tao Xu; Zhiming Bai; Haiqiang Lan; José Badal,Seismic Migration,China; China; China; Spain,4,correlative least-squares reverse time migration; analytical step-length formula; parabolic search method,1,2016-05-30,2015-10-04,An efficient step-length formula for correlative least-squares reverse time migration,81
52,2016-03-19,University of Texas at Dallas; Shell Oil Company; Nexen Petroleum USA Inc.; University of Texas at Dallas,Ting Gong; Bao D. Nguyen; George A. McMechan,Seismic Migration,USA,4,AVO/AVA; elastic; polarization; reverse time migration; separation,4,2016-05-31,2015-09-28,Polarized wavefield magnitudes with optical flow for elastic angle-domain common-image gathers,81
53,2016-03-29,"Center for Lithospheric Studies, The University of Texas at Dallas; Exploration and Production Research Institute, Sinopec",Wenlong Wang; George A. McMechan; Fei Xie,Seismic Migration,USA; China,4,reverse time migration; noise; decomposition,2,2016-05-31,2015-11-09,Analysis of up/down decomposed acoustic reverse time migration images,81
54,2016-03-29,King Abdullah University of Science and Technology,Mahesh Kalita; Tariq Alkhalifah,Seismic Migration,Saudi Arabia,4,imaging; common angle; common offset; reverse time migration,1,2016-06-06,2015-08-03,Common-image gathers using the excitation amplitude imaging condition,81
55,2016-03-08,The University of Texas at Austin; Formerly The University of Texas at Austin; The Pennsylvania State University; Purdue University,Junzhe Sun; Sergey Fomel; Tieyuan Zhu; Jingwei Hu,Seismic Migration,USA; USA; USA; USA,4,attenuation; least squares; Q; reverse time migration; wave equation,13,2016-06-06,2015-09-28,Q-compensated least-squares reverse time migration using low-rank one-step wave extrapolation,81
56,2016-04-18,Kyoto University,Junichi Takekawa; Hitoshi Mikada,Seismic Modeling and Wave Propagation,Japan,4,absorbing boundary; mesh-free method; acoustic wave propagation,3,2016-05-31,2015-06-14,An absorbing boundary condition for acoustic-wave propagation using a mesh-free method,81
57,2016-02-28,Tsinghua University; Schlumberger,Maokun Li; Vladimir Druskin; Aria Abubakar; Tarek M. Habashy,Seismic Modeling and Wave Propagation,China; USA,4,modeling; elastic; finite difference,1,2016-05-31,2015-10-25,A 2.5D finite-difference algorithm for elastic wave modeling using near-optimal quadratures,81
58,2016-04-08,Centro de Investigación Científica y de Educación Superior de Ensenada (CICESE); The University of Texas at Austin; The University of Texas at Austin,Jonás D. De Basabe; Mrinal K. Sen; Mary F. Wheeler,Seismic Modeling and Wave Propagation,México; USA; USA,4,elastic; fractures; wave propagation; finite element; numerical,5,2016-06-06,2015-11-05,Elastic wave propagation in fractured media using the discontinuous Galerkin method,81
59,2016-04-04,Delft University of Technology; Shell Global Solutions International B.V.; Delft University of Technology,Asiya M. Kudarova; Karel N. van Dalen; Guy G. Drijkoningen,Seismic Modeling and Wave Propagation,The Netherlands; The Netherlands; The Netherlands,4,wave propagation; anisotropy; effective; heterogeneous; layered,0,2016-06-17,2015-07-05,An effective anisotropic poroelastic model for elastic wave propagation in finely layered media,81
60,2016-02-19,Tsinghua University,Peng Zhang; Wenkai Lu,Seismic Velocity/Statics,China,4,time-domain; velocity analysis; moveout; maximum likelihood; interpolation,2,2016-05-17,2015-06-12,Automatic time-domain velocity estimation based on an accelerated clustering method,81
61,2016-04-04,CGG; Imperial College London; CGG; CGG,Nuno V. da Silva; Andrew Ratcliffe; Vetle Vinje; Graham Conroy,Seismic Velocity/Statics,UK; UK; UK; Norway,4,full-waveform inversion; multiparameter; anisotropy; acoustic; 3D,1,2016-06-06,2015-06-29,A new parameter set for anisotropic multiparameter full-waveform inversion and application to a North Sea data set,81
62,2016-04-18,Geophysics Technology; Geophysics Technology; CGG,Daniele Colombo; Federico Miorelli; Ernesto Sandoval; Kevin Erickson,Seismic Velocity/Statics,Saudi Arabia; Saudi Arabia; Italy,4,near surface; refraction; surface consistent,8,2016-06-07,2016-01-09,Fully automated near-surface analysis by surface-consistent refraction method,81
63,2016-02-25,China University of Petroleum; The University of Texas at Austin,Weilin Huang; Runqiu Wang; Yangkang Chen; Huijian Li; Shuwei Gan,Signal Processing,,4,3D; noise; signal processing,13,2016-05-13,2015-05-05,Damped multichannel singular spectrum analysis for 3D random noise attenuation,81
64,2016-02-25,University of Campinas; National Institute of Science and Technology of Petroleum Geophysics; University of Oslo; University of Campinas; National Institute of Science and Technology of Petroleum Geophysics; University of Campinas,Jorge H. Faccipieri; Tiago A. Coimbra; Leiv-J. Gelius; Martin Tygel,Signal Processing,Brazil; Brazil; Norway; Brazil; Brazil; Brazil,4,stacking; traveltime; reflection; diffraction; processing,0,2016-05-27,2015-10-02,Stacking apertures and estimation strategies for reflection and diffraction enhancement,81
65,2016-03-14,University of Houston,Arthur B. Weglein,Signal Processing,USA,4,multiples; noise; processing; imaging,12,2016-05-30,2014-11-12,Multiples: Signal or noise?,81
66,2016-03-16,University of Houston; Geokinetics Inc.,Jiannan Wang; Robert R. Stewart; Nikolay I. Dyaur; M. Lee Bell,Signal Processing,USA; USA,4,dispersion; filtering; inversion; marine; shallow,0,2016-05-31,2015-07-26,Marine guided waves: Subbottom property estimation and filtering using physical modeling data,81
67,2014-11-17,Statoil Research Centre; The Norwegian University of Science and Technology; Arne Reitan Consulting; University of Houston; Universidade Federal da Bahia; The Norwegian University of Science and Technology,Lasse Amundsen; Arne Reitan; Arthur B. Weglein; Bjørn Ursin,Signal Processing,Norway; Norway; Norway; USA; Brazil; Norway,4,signal processing; deconvolution; filtering; wave equation,2,2016-05-31,2014-06-24,On seismic deghosting using Green’s theorem,81
68,2016-03-23,Harbin Institute of Technology; University of California; Harbin Institute of Technology; University of California,Siwei Yu; Jianwei Ma; Stanley Osher,Signal Processing,China; USA; China; USA,4,signal processing; wavelet; sparse,7,2016-06-03,2015-06-26,Monte Carlo data-driven tight frame for seismic data recovery,81
69,2016-04-18,University of Memphis,S. Mostafa Mousavi; Charles A. Langston; Stephen P. Horton,Signal Processing,USA,4,microseismic; noise; transform; induced seismicity; monitoring,8,2016-06-10,2015-11-06,Automatic microseismic denoising and onset detection using the synchrosqueezed continuous wavelet transform,81
70,2016-06-20,Rutgers University – Newark; Leibniz Institute for Applied Geophysics; Stanford University; Université de Strasbourg/EOST-CNRS; Jilin University,Kristina Keating; Mike Müller-Petke; Ahmad A. Berhoozmand; Jean-François Girard; Lin Jun,Special section: Nuclear magnetic resonance for near-surface applications,USA; Germany; USA; France; China,4,-,1,2016-06-20,2016-06-20,Nuclear magnetic resonance for near-surface applications — Introduction,81
71,2016-02-10,Aarhus University,Jakob Juul Larsen,Special section: Nuclear magnetic resonance for near-surface applications,Denmark,4,surface nuclear magnetic resonance; signal processing; noise; spectral analysis,2,2016-05-13,2015-08-21,Model-based subtraction of spikes from surface nuclear magnetic resonance data,81
72,2015-12-31,Leibniz Institute for Applied Geophysics; Technical University Berlin; NAGRA; BGR; SmartCAE,Mike Müller-Petke; Martina Braun; Marian Hertrich; Stephan Costabel; Jan Walbrecker,Special section: Nuclear magnetic resonance for near-surface applications,Germany; Germany; Switzerland; Germany; Germany,4,algorithm; groundwater; inversion; nuclear magnetic resonance; processing,2,2016-05-13,2015-09-01,"MRSmatlab — A software tool for processing, modeling, and inversion of magnetic resonance sounding data",81
73,2016-01-24,"IRD/UJF-Grenoble 1/CNRS/G-INP, LTHE UMR 5564; University of Abomey Calavi",Anatoly Legchenko; Jean-Michel Vouillamoz; Fabrice Messan Amene Lawson; Christian Alle; Marc Descloitres; Marie Boucher,Special section: Nuclear magnetic resonance for near-surface applications,France; Bénin,4,SNMR; MRS; inversion; geomagnetic field; Benin; GRIBA,1,2016-05-13,2015-09-04,Interpretation of magnetic resonance measurements in the varying earth’s magnetic field,81
74,2015-08-26,Stanford University; Leibniz Institute for Applied Geophysics,Denys Grombacher; Mike Müller-Petke; Rosemary Knight,Special section: Nuclear magnetic resonance for near-surface applications,USA; Germany,4,environmental; groundwater; near surface; surface nuclear magnetic resonance,3,2016-05-13,2015-03-17,Frequency cycling for compensation of undesired off-resonance effects in surface nuclear magnetic resonance,81
75,2016-03-04,Université d’Avignon et des Pays de Vaucluse; UMR 1114 EMMAH (UAPV/INRA); UMR 5564 LTHE (IRD/UJF/CNRS/G-INP); Université Montpellier 2 CC MSE; UMR 5569 HSM (CNRS/IRD/UM2); Université Montpellier 2 CC 60; UMR 5243 (CNRS/UM2) Géosciences Montpellier,Naomi Mazzilli; Marie Boucher; Konstantinos Chalikakis; Anatoly Legchenko; Hervé Jourde; Cédric Champollion,Special section: Nuclear magnetic resonance for near-surface applications,France; France; France; France,4,magnetic resonance soundings (MRS); surface nuclear magnetic resonance (SNMR); karst hydrology; unsaturated/vadose zone; groundwater; geology; carbonate,0,2016-05-17,2015-08-02,Contribution of magnetic resonance soundings for characterizing water storage in the unsaturated zone of karst aquifers,81
76,2016-03-19,Aarhus University,Troels Norvin Vilhelmsen; Steen Christensen; Esben Auken,Special section: Nuclear magnetic resonance for near-surface applications,Denmark,4,MRS; SNMR; Null-Space MC; uncertainty analysis; groundwater modeling; transmissivity; aquifer tests; slug test,1,2016-05-23,2015-09-17,On determining uncertainties of magnetic resonance sounding estimated transmissivities for groundwater modeling,81
77,2016-03-19,Aarhus University; Stanford University,Jakob Juul Larsen; Ahmad A. Behroozmand,Special section: Nuclear magnetic resonance for near-surface applications,Denmark; USA,4,surface nuclear magnetic resonance; signal processing; spectral analysis; noise,2,2016-05-31,2015-08-21,Processing of surface-nuclear magnetic resonance data from sites with high noise levels,81
78,2016-03-04,"Vista Clara, Inc.",Elliot Grunewald; Denys Grombacher; David Walsh,Special section: Nuclear magnetic resonance for near-surface applications,USA,4,surface nuclear magnetic resonance; nuclear magnetic resonance; groundwater; acquisition; hydrology,3,2016-05-31,2015-10-02,Adiabatic pulses enhance surface nuclear magnetic resonance measurement and survey speed for groundwater investigations,81
79,2016-03-15,Rutgers University,Samuel Falzone; Kristina Keating,Special section: Nuclear magnetic resonance for near-surface applications,USA,4,environmental; groundwater; nuclear magnetic resonance; near surface; water,0,2016-06-10,2015-07-16,Algorithms for removing surface water signals from surface nuclear magnetic resonance infiltration surveys,81
80,2016-04-26,Leibniz Institute for Applied Geophysics; Eötvös Lorànd University,Raphael Dlugosch; Thomas Günther; Tamàs Lukàcs; Mike Müller-Petke,Special section: Nuclear magnetic resonance for near-surface applications,Germany; Hungary,4,logging; borehole geophysics; high resolution; fluid; nuclear magnetic resonance,0,2016-06-10,2015-09-01,Localization and identification of thin oil layers using a slim-borehole nuclear magnetic resonance tool,81
