,Accepted,Affiliations,Authors,Category,Countries,Issue,Keywords,Ncitations,Published,Received,Title,Volume
37,2017-07-11,Colorado School of Mines,James Moyer; Manika Prasad,Rock Physics,USA,6,bulk modulus; rock physics; velocity analysis; shear modulus; anisotropy,0,2017-09-19,2016-11-22,"Property changes of oil shale during artificial maturation: The Irati Formation from the Paraná Basin, Brazil",82
38,2017-08-02,Tel Aviv University; Schlumberger; Schlumberger; Tel Aviv University,Edan Gofer; Ran Bachrach; Shmuel Marco,Rock Physics,Israel; USA; USA; Israel,6,surface wave; inversion; rock physics; anisotropy; near surface,0,2017-10-06,2017-03-16,Anisotropic surface-wave characterization of granular media,82
39,2017-08-06,The University of Texas at Austin; The University of Texas at Austin; Statoil,Matthew J. Ramos; D. Nicolas Espinoza; Carlos Torres-Verdín; Tarun Grover,Rock Physics,USA; USA; USA,6,dipole; damage; fractures; ultrasonic; time-lapse; orthotropy,0,2017-10-23,2016-11-11,Use of S-wave anisotropy to quantify the onset of stress-induced microfracturing,82
40,2017-07-03,University of Stavanger; University of Stavanger; Skagen44 AS; Skagen44 AS,Sayyid Suhail Ahmad; R. James Brown; Alejandro Escalona; Børge O. Rosland,Seismic Amplitude Interpretation,Norway; Norway; Norway; Norway,6,low frequency; offset; Fourier; porosity,0,2017-10-06,2016-10-31,"Frequency-dependent velocity analysis and offset-dependent low-frequency amplitude anomalies from hydrocarbon-bearing reservoirs in the southern North Sea, Norwegian sector",82
41,2017-07-03,University of Oklahoma,Jie Qi; Fangyu Li; Kurt Marfurt,Seismic Attributes and Pattern Recognition,USA,6,seismic attribute; coherence; interpretation; azimuthal anisotropy,0,2017-08-29,2017-03-30,Multiazimuth coherence,82
42,2017-07-27,University of Cambridge,Georgios Pilikos; A. C. Faul,Seismic Attributes and Pattern Recognition,UK,6,Bayesian machine learning; seismic interpolation; compressive sensing,0,2017-10-19,2016-07-15,Bayesian feature learning for seismic compressive sensing and denoising,82
43,2017-06-20,Institute of Geology and Geophysics; University of Chinese Academy of Sciences; Institute of Geology and Geophysics,Jun Su; Li-Yun Fu; Wei Wei; Weijia Sun; Junhua Hu,Seismic Data Acquisition,China; China; China,6,resolution; imaging; acquisition,0,2017-08-21,2017-01-13,On vertical resolution of seismic acquisition geometries in complex 3D media,82
44,2017-07-21,Seismic Apparition GmbH; Institute of Geophysics; Seismic Apparition GmbH; Lund University; The Norwegian University of Science and Technology; Seismic Apparition GmbH,Johan O. A. Robertsson; Dirk-Jan van Manen; Fredrik Andersson; Lasse Amundsen; Kurt Eggenberger,Seismic Data Acquisition,Switzerland; Switzerland; Switzerland; Sweden; Norway; Switzerland,6,sources; simultaneous sources; signal processing; separation; decomposition,0,2017-09-25,2016-12-16,Source deghosting by depth apparition,82
45,2017-08-12,Southwest University of Science and Technology; Southwest University of Science and Technology; Sichuan University of Science and Engineering; Chengdu University of Technology; Sichuan University of Science and Engineering; Chengdu University of Technology,Huailiang Li; Xianguo Tuo; Tong Shen; Mark Julian Henderson; Jérémie Courtois,Seismic Data Acquisition,China; China; China,6,3C; acceleration sensors; vertical seismic profile; data reconstruction,0,2017-10-14,2016-04-27,A rapid seismic data calibration technique using integrated micro-electro-mechanical system inertial sensor groups for a 3C vertical seismic profile,82
46,2017-08-12,Norwegian University of Science and Technology,Daniel Wehner; Martin Landrø,Seismic Data Acquisition,Norway,6,acquisition; air gun; low frequency; sources,0,2017-10-23,2016-12-12,Low-frequency acoustic signal created by rising air-gun bubble,82
47,2017-06-26,"Delft University of Technology; University of Edinburgh, School of GeoSciences; Statoil ASA; Norwegian University of Science and Technology; Schlumberger Gould Research; Department of Earth Sciences",Joost van der Neut; Matteo Ravasi; Yi Liu; Ivan Vasconcelos,Seismic Interferometry ,the Netherlands; UK; Norway; Norway; UK; the Netherlands,6,-,1,2017-08-21,2017-03-14,Target-enclosed seismic imaging,82
48,2017-07-03,Norwegian University of Science and Technology; Delft University of Technology,Yi Liu; Martin Landrø; Børge Arntsen; Joost van der Neut; Kees Wapenaar,Seismic Interferometry ,Norway; The Netherlands,6,4D; autofocusing; borehole geophysics; downhole receivers; North Sea,0,2017-08-29,2016-11-01,A new approach to separate seismic time-lapse time shifts in the reservoir and overburden,82
49,2017-08-07,DownUnder GeoSolutions Pty Ltd; King Abdullah University of Science and Technology,Antoine Guitton; Tariq Alkhalifah,Seismic Inversion,USA; Saudi Arabia,6,full-waveform inversion; anisotropy; VTI; North Sea; least squares,0,2017-10-06,2017-01-31,A parameterization study for elastic VTI full-waveform inversion of hydrophone components: Synthetic and North Sea field data examples,82
50,2017-07-21,King Abdullah University of Science &amp; Technology (KAUST),Qiang Guo; Tariq Alkhalifah,Seismic Inversion,Saudi Arabia,6,elastic; reflection; full-waveform inversion; nonlinear,0,2017-10-16,2016-07-31,Elastic reflection-based waveform inversion with a nonlinear approach,82
51,2017-06-19,Shahrood University of Technology; University of Tehran; Federal University of Bahia (UFBA); Lorestan University,Farzad Moradpouri; Ali Moradzadeh; Reynam Pestana; Reza Ghaedrahmati; Mehrdad Soleimani Monfared,Seismic Migration,Iran; Iran; Brazil; Iran,6,RTM; L-REM; poynting vector; imaging condition; weighting function,0,2017-08-21,2016-09-08,An improvement in wavefield extrapolation and imaging condition to suppress reverse time migration artifacts,82
52,2017-07-03,China University of Petroleum (East China); Rice University; Institute of Geophysical and Geochemical Exploration; The National Center for Geological Exploration Technology,Yingming Qu; Jianping Huang; Zhenchun Li; Zhe Guan; Jinli Li,Seismic Migration,China; USA; China; China,6,Attenuated VTI quasi-differential equation; stable regularization operator; finite difference method; amplitude-compensated; anisotropic least-squares reverse time migration; Marmousi model,0,2017-08-21,2016-12-12,Attenuation compensation in anisotropic least-squares reverse time migration,82
53,2017-07-25,King Abdullah University of Science and Technology; Schlumberger,Yuqing Chen; Gaurav Dutta; Wei Dai; Gerard T. Schuster,Seismic Migration,Saudi Arabia; USA,6,least-squares migration; resolution; attenuation,0,2017-09-19,2016-12-06,Q-least-squares reverse time migration with viscoacoustic deblurring filters,82
54,2017-07-25,Statoil ASA,Matteo Ravasi,Seismic Migration,Norway,6,autofocusing; acquisition; datuming; least squares; multiples,0,2017-10-03,2017-04-28,"Rayleigh-Marchenko redatuming for target-oriented, true-amplitude imaging",82
55,2017-07-25,The University of Texas at Austin,Zeyu Zhao; Mrinal K. Sen; Paul L. Stoffa,Seismic Migration,USA,6,reciprocity; imaging; acquisition; acoustic,0,2017-10-05,2017-03-13,Reciprocity and double plane-wave migration,82
56,2017-08-06,"University of California, Santa Cruz; Sinopec Tech Houston LLC; University of California, Santa Cruz; Anadarko Petroleum Corporation",Rui Yan; Ru-Shan Wu; Xiao-Bi Xie; David Walraven,Seismic Migration,USA; USA; USA,6,-,0,2017-10-23,2016-11-22,A hybrid elastic one-way propagator for strong-contrast media and its application to subsalt imaging,82
57,2017-08-11,China University of Petroleum (East China); Qingdao National Laboratory for Marine Science and Technology; China University of Petroleum (East China); China Oilfield Services Limited,Zhina Li; Zhenchun Li; Peng Wang; Mingqiang Zhang,Seismic Migration,China; China; China; China,6,multiples; migration; one-way; wave equation; extrapolation,0,2017-10-25,2016-09-09,One-way wave-equation migration of multiples based on stereographic imaging condition,82
58,2017-08-02,Statoil Research Centre; The Norwegian University of Science and Technology; Statoil Research Centre,Lasse Amundsen; Ørjan Pedersen,Seismic Modeling and Wave Propagation,Norway; Norway; Norway,6,algorithm; finite difference; Fourier; modeling,0,2017-10-06,2017-06-16,Time step n-tupling for wave equations,82
59,2017-07-03,UFPA; CENPES/Petrobras; DEP/FEM/Unicamp; National Institute of Petroleum Geophysics (INCT-GP); UFPA; National Science and Technology Institute of Petroleum Geophysics (INCT-GP); DMA/IMECC/Unicamp; National Institute of Petroleum Geophysics (INCT-GP),Leandro da S. Sadala Valente; Henrique B. Santos; Jessé C. Costa; Jörg Schleicher,Seismic Velocity/Statics,Brazil; Brazil; Brazil; Brazil; Brazil; Brazil; Brazil; Brazil,6,depth conversion; time migration; depth migration; wave propagation; ray tracing,0,2017-08-26,2016-11-07,Time-to-depth conversion and velocity estimation by image-wavefront propagation,82
60,2017-06-25,Curtin University,Mohammad Javad Khoshnavaz,Seismic Velocity/Statics,Australia,6,prestack; time domain; imaging; dip moveout; velocity analysis,0,2017-10-27,2016-11-10,Oriented time-domain dip moveout correction for planar reflectors in common-source domain,82
61,2017-08-02,China University of Petroleum-Beijing; University of California at Santa Cruz; China University of Petroleum-Beijing; The University of Texas at Austin; National Center for Computational Sciences,Weilin Huang; Runqiu Wang; Dong Zhang; Yanxin Zhou; Wencheng Yang; Yangkang Chen,Signal Processing,China; USA; China; USA; USA,6,-,4,2017-09-11,2016-11-12,Mathematical morphological filtering for linear noise attenuation of seismic data,82
62,2017-07-21,Islamic Azad University; Shahrood University of Technology; Yangtze University; Hubei Cooperative Innovation Center of Unconventional Oil and Gas; Institute of Geodesy and Geophysics; Oak Ridge National Laboratory,Mohammad Amir Nazari Siahsar; Saman Gholtashi; Amin Roshandel Kahoo; Wei Chen; Yangkang Chen,Signal Processing,Iran; Iran; China; China; China; USA,6,3D seismic data; denoising; nonnegative matrix factorization; sparse representation; multitask learning,2,2017-10-06,2017-02-02,Data-driven multitask sparse dictionary learning for noise attenuation of 3D seismic data,82
63,2017-08-11,Petroleum Geo-Services ASA; University of Oslo; Petroleum Geo-Services ASA,Pierre Turquais; Endrias G. Asgedom; Walter Söllner,Signal Processing,Norway; Norway; Norway,6,noise; sparse; filtering; signal processing; transform,0,2017-10-09,2017-02-06,Coherent noise suppression by learning and analyzing the morphology of the data,82
64,2017-10-27,ETH Zürich; BP; The University of Texas at Austin; Jilin University,Filippo Broggini; Joseph Dellinger; Sergey Fomel; Yang Liu,Reproducible research: Geophysics papers of the future,Switzerland; USA; USA; China,6,-,0,2017-10-27,2017-10-27,Reproducible research: Geophysics papers of the future — Introduction,82
65,2017-03-30,Princeton University; King Abdullah University of Science and Technology,Umair bin Waheed; Tariq Alkhalifah,Reproducible research: Geophysics papers of the future,USA; Saudi Arabia,6,traveltime; eikonal; TTI; fast sweeping,0,2017-08-21,2016-12-29,A fast sweeping algorithm for accurate solution of the tilted transversely isotropic eikonal equation using factorization,82
66,2017-06-01,Instituto Mexicano del Petróleo,Dieter Werthmüller,Reproducible research: Geophysics papers of the future,México,6,electromagnetics; modeling; transform; VTI,0,2017-08-21,2016-11-29,An open-source full 3D electromagnetic modeler for 1D VTI media in Python: empymod,82
67,2017-07-03,Central South University; Key Laboratory of Metallogenic Prediction of Nonferrous Metals and Geological Environment Monitoring; Key Laboratory of Non-Ferrous Resources and Geological Hazard Detection; Central South University,Zhengyong Ren; Chaojian Chen; Jingtian Tang; Huang Chen; Shuanggui Hu; Cong Zhou; Xiao Xiao,Reproducible research: Geophysics papers of the future,China; China; China; China,6,algorithm; magnetics; 3D; magnetization; tensor,0,2017-08-29,2016-09-03,Closed-form formula of magnetic gradient tensor for a homogeneous polyhedral magnetic target: A tetrahedral grid example,82
68,2017-07-07,Delft University of Technology,Jan Thorbecke; Evert Slob; Joeri Brackenhoff; Joost van der Neut; Kees Wapenaar,Reproducible research: Geophysics papers of the future,The Netherlands,6,interferometry; internal multiples; modeling,0,2017-09-06,2017-02-17,Implementation of the Marchenko method,82
69,2017-07-03,University of Wyoming; Virginia Polytechnic Institute and State University; Sorbonne Universités,Sylvain Pasquet; Ludovic Bodet,Reproducible research: Geophysics papers of the future,USA; USA; France,6,surface wave; dispersion; inversion; profiling; S-wave,0,2017-09-06,2016-12-01,SWIP: An integrated workflow for surface-wave dispersion inversion and profiling,82
